"Time stamp","System power generated | (kW)"
"Jan 6, 10:40 am",70.576
"Jan 6, 10:50 am",72.075
"Jan 6, 11:00 am",73.4609
"Jan 6, 11:10 am",74.6107
"Jan 6, 11:20 am",75.6267
"Jan 6, 11:30 am",57.8509
"Jan 6, 11:40 am",77.0195
"Jan 6, 11:50 am",77.5656
"Jan 6, 12:00 pm",77.8398
"Jan 6, 12:10 pm",78.0399
"Jan 6, 12:20 pm",77.9414
"Jan 6, 12:30 pm",77.7567
"Jan 6, 12:40 pm",77.4538
"Jan 6, 12:50 pm",76.8601
"Jan 6, 01:00 pm",76.2021
"Jan 6, 01:10 pm",75.6382
"Jan 6, 01:20 pm",74.704
"Jan 6, 01:30 pm",73.8222
"Jan 6, 01:40 pm",72.823
"Jan 6, 01:50 pm",71.5212
"Jan 6, 02:00 pm",70.2051
"Jan 6, 02:10 pm",68.6968
"Jan 6, 02:20 pm",67.1413
"Jan 6, 02:30 pm",65.3776
"Jan 6, 02:40 pm",55.9157
"Jan 6, 02:50 pm",53.3016
"Jan 6, 03:00 pm",58.9574
"Jan 6, 03:10 pm",50.2756
"Jan 6, 03:20 pm",47.7287
"Jan 6, 03:30 pm",44.8024
"Jan 6, 03:40 pm",44.262
"Jan 6, 03:50 pm",41.0297
"Jan 6, 04:00 pm",36.3135
"Jan 6, 04:10 pm",38.6906
"Jan 6, 04:20 pm",34.8709
"Jan 6, 04:30 pm",30.7006
"Jan 6, 04:40 pm",26.5251
"Jan 6, 04:50 pm",22.1344
"Jan 6, 05:00 pm",17.7036
"Jan 6, 05:10 pm",4.67967
"Jan 6, 05:20 pm",2.43273
"Jan 6, 05:30 pm",0.552283
"Jan 6, 05:40 pm",-0
"Jan 6, 05:50 pm",0
"Jan 6, 06:00 pm",0
"Jan 6, 06:10 pm",0
"Jan 6, 06:20 pm",0
"Jan 6, 06:30 pm",0
"Jan 6, 06:40 pm",0
"Jan 6, 06:50 pm",0
"Jan 6, 07:00 pm",0
"Jan 6, 07:10 pm",0
"Jan 6, 07:20 pm",0
"Jan 6, 07:30 pm",0
"Jan 6, 07:40 pm",0
"Jan 6, 07:50 pm",0
"Jan 6, 08:00 pm",0
"Jan 6, 08:10 pm",0
"Jan 6, 08:20 pm",0
"Jan 6, 08:30 pm",0
"Jan 6, 08:40 pm",0
"Jan 6, 08:50 pm",0
"Jan 6, 09:00 pm",0
"Jan 6, 09:10 pm",0
"Jan 6, 09:20 pm",0
"Jan 6, 09:30 pm",0
"Jan 6, 09:40 pm",0
"Jan 6, 09:50 pm",0
"Jan 6, 10:00 pm",0
"Jan 6, 10:10 pm",0
"Jan 6, 10:20 pm",0
"Jan 6, 10:30 pm",0
"Jan 6, 10:40 pm",0
"Jan 6, 10:50 pm",0
"Jan 6, 11:00 pm",0
"Jan 6, 11:10 pm",0
"Jan 6, 11:20 pm",0
"Jan 6, 11:30 pm",0
"Jan 6, 11:40 pm",0
"Jan 6, 11:50 pm",0
"Jan 7, 12:00 am",0
"Jan 7, 12:10 am",0
"Jan 7, 12:20 am",0
"Jan 7, 12:30 am",0
"Jan 7, 12:40 am",0
"Jan 7, 12:50 am",0
"Jan 7, 01:00 am",0
"Jan 7, 01:10 am",0
"Jan 7, 01:20 am",0
"Jan 7, 01:30 am",0
"Jan 7, 01:40 am",0
"Jan 7, 01:50 am",0
"Jan 7, 02:00 am",0
"Jan 7, 02:10 am",0
"Jan 7, 02:20 am",0
"Jan 7, 02:30 am",0
"Jan 7, 02:40 am",0
"Jan 7, 02:50 am",0
"Jan 7, 03:00 am",0
"Jan 7, 03:10 am",0
"Jan 7, 03:20 am",0
"Jan 7, 03:30 am",0
"Jan 7, 03:40 am",0
"Jan 7, 03:50 am",0
"Jan 7, 04:00 am",0
"Jan 7, 04:10 am",0
"Jan 7, 04:20 am",0
"Jan 7, 04:30 am",0
"Jan 7, 04:40 am",0
"Jan 7, 04:50 am",0
"Jan 7, 05:00 am",0
"Jan 7, 05:10 am",0
"Jan 7, 05:20 am",0
"Jan 7, 05:30 am",0
"Jan 7, 05:40 am",0
"Jan 7, 05:50 am",0
"Jan 7, 06:00 am",0
"Jan 7, 06:10 am",0
"Jan 7, 06:20 am",0
"Jan 7, 06:30 am",0
"Jan 7, 06:40 am",0
"Jan 7, 06:50 am",0
"Jan 7, 07:00 am",0
"Jan 7, 07:10 am",1.22071
"Jan 7, 07:20 am",3.59417
"Jan 7, 07:30 am",3.04824
"Jan 7, 07:40 am",4.8503
"Jan 7, 07:50 am",7.33108
"Jan 7, 08:00 am",22.7341
"Jan 7, 08:10 am",27.1589
"Jan 7, 08:20 am",31.4715
"Jan 7, 08:30 am",20.4979
"Jan 7, 08:40 am",39.432
"Jan 7, 08:50 am",42.9542
"Jan 7, 09:00 am",46.0445
"Jan 7, 09:10 am",48.757
"Jan 7, 09:20 am",51.5459
"Jan 7, 09:30 am",54.0632
"Jan 7, 09:40 am",56.4031
"Jan 7, 09:50 am",58.3151
"Jan 7, 10:00 am",60.2356
"Jan 7, 10:10 am",62.2142
"Jan 7, 10:20 am",64.0233
"Jan 7, 10:30 am",65.7097
"Jan 7, 10:40 am",67.0907
"Jan 7, 10:50 am",68.4663
"Jan 7, 11:00 am",69.6872
"Jan 7, 11:10 am",70.7669
"Jan 7, 11:20 am",72.0888
"Jan 7, 11:30 am",73.1817
"Jan 7, 11:40 am",74.212
"Jan 7, 11:50 am",75.037
"Jan 7, 12:00 pm",75.6929
"Jan 7, 12:10 pm",76.0238
"Jan 7, 12:20 pm",76.4032
"Jan 7, 12:30 pm",76.6646
"Jan 7, 12:40 pm",76.5129
"Jan 7, 12:50 pm",76.485
"Jan 7, 01:00 pm",76.2728
"Jan 7, 01:10 pm",75.7196
"Jan 7, 01:20 pm",74.9212
"Jan 7, 01:30 pm",73.9123
"Jan 7, 01:40 pm",72.8297
"Jan 7, 01:50 pm",71.6265
"Jan 7, 02:00 pm",61.1211
"Jan 7, 02:10 pm",61.4802
"Jan 7, 02:20 pm",59.71
"Jan 7, 02:30 pm",57.3965
"Jan 7, 02:40 pm",53.3658
"Jan 7, 02:50 pm",51.0786
"Jan 7, 03:00 pm",41.3784
"Jan 7, 03:10 pm",42.4559
"Jan 7, 03:20 pm",39.9967
"Jan 7, 03:30 pm",31.6778
"Jan 7, 03:40 pm",28.9934
"Jan 7, 03:50 pm",26.4374
"Jan 7, 04:00 pm",18.8353
"Jan 7, 04:10 pm",21.2088
"Jan 7, 04:20 pm",18.4075
"Jan 7, 04:30 pm",16.8486
"Jan 7, 04:40 pm",26.2851
"Jan 7, 04:50 pm",21.8763
"Jan 7, 05:00 pm",17.5117
"Jan 7, 05:10 pm",13.1281
"Jan 7, 05:20 pm",8.55811
"Jan 7, 05:30 pm",3.25161
"Jan 7, 05:40 pm",0.978943
"Jan 7, 05:50 pm",0
"Jan 7, 06:00 pm",0
"Jan 7, 06:10 pm",0
"Jan 7, 06:20 pm",0
"Jan 7, 06:30 pm",0
"Jan 7, 06:40 pm",0
"Jan 7, 06:50 pm",0
"Jan 7, 07:00 pm",0
"Jan 7, 07:10 pm",0
"Jan 7, 07:20 pm",0
"Jan 7, 07:30 pm",0
"Jan 7, 07:40 pm",0
"Jan 7, 07:50 pm",0
"Jan 7, 08:00 pm",0
"Jan 7, 08:10 pm",0
"Jan 7, 08:20 pm",0
"Jan 7, 08:30 pm",0
"Jan 7, 08:40 pm",0
"Jan 7, 08:50 pm",0
"Jan 7, 09:00 pm",0
"Jan 7, 09:10 pm",0
"Jan 7, 09:20 pm",0
"Jan 7, 09:30 pm",0
"Jan 7, 09:40 pm",0
"Jan 7, 09:50 pm",0
"Jan 7, 10:00 pm",0
"Jan 7, 10:10 pm",0
"Jan 7, 10:20 pm",0
"Jan 7, 10:30 pm",0
"Jan 7, 10:40 pm",0
"Jan 7, 10:50 pm",0
"Jan 7, 11:00 pm",0
"Jan 7, 11:10 pm",0
"Jan 7, 11:20 pm",0
"Jan 7, 11:30 pm",0
"Jan 7, 11:40 pm",0
"Jan 7, 11:50 pm",0
"Jan 8, 12:00 am",0
"Jan 8, 12:10 am",0
"Jan 8, 12:20 am",0
"Jan 8, 12:30 am",0
"Jan 8, 12:40 am",0
"Jan 8, 12:50 am",0
"Jan 8, 01:00 am",0
"Jan 8, 01:10 am",0
"Jan 8, 01:20 am",0
"Jan 8, 01:30 am",0
"Jan 8, 01:40 am",0
"Jan 8, 01:50 am",0
"Jan 8, 02:00 am",0
"Jan 8, 02:10 am",0
"Jan 8, 02:20 am",0
"Jan 8, 02:30 am",0
"Jan 8, 02:40 am",0
"Jan 8, 02:50 am",0
"Jan 8, 03:00 am",0
"Jan 8, 03:10 am",0
"Jan 8, 03:20 am",0
"Jan 8, 03:30 am",0
"Jan 8, 03:40 am",0
"Jan 8, 03:50 am",0
"Jan 8, 04:00 am",0
"Jan 8, 04:10 am",0
"Jan 8, 04:20 am",0
"Jan 8, 04:30 am",0
"Jan 8, 04:40 am",0
"Jan 8, 04:50 am",0
"Jan 8, 05:00 am",0
"Jan 8, 05:10 am",0
"Jan 8, 05:20 am",0
"Jan 8, 05:30 am",0
"Jan 8, 05:40 am",0
"Jan 8, 05:50 am",0
"Jan 8, 06:00 am",0
"Jan 8, 06:10 am",0
"Jan 8, 06:20 am",0
"Jan 8, 06:30 am",0
"Jan 8, 06:40 am",0
"Jan 8, 06:50 am",0
"Jan 8, 07:00 am",0
"Jan 8, 07:10 am",-0
"Jan 8, 07:20 am",0.681695
"Jan 8, 07:30 am",3.14899
"Jan 8, 07:40 am",6.36991
"Jan 8, 07:50 am",9.3183
"Jan 8, 08:00 am",11.9492
"Jan 8, 08:10 am",14.5497
"Jan 8, 08:20 am",18.0497
"Jan 8, 08:30 am",19.6235
"Jan 8, 08:40 am",38.7504
"Jan 8, 08:50 am",42.3805
"Jan 8, 09:00 am",45.6687
"Jan 8, 09:10 am",48.779
"Jan 8, 09:20 am",51.7641
"Jan 8, 09:30 am",54.4462
"Jan 8, 09:40 am",38.4246
"Jan 8, 09:50 am",40.6923
"Jan 8, 10:00 am",61.1017
"Jan 8, 10:10 am",62.9961
"Jan 8, 10:20 am",64.6863
"Jan 8, 10:30 am",66.4919
"Jan 8, 10:40 am",67.9107
"Jan 8, 10:50 am",69.1217
"Jan 8, 11:00 am",70.3989
"Jan 8, 11:10 am",62.776
"Jan 8, 11:20 am",64.1353
"Jan 8, 11:30 am",62.5049
"Jan 8, 11:40 am",66.9777
"Jan 8, 11:50 am",67.5556
"Jan 8, 12:00 pm",74.9028
"Jan 8, 12:10 pm",75.168
"Jan 8, 12:20 pm",75.5802
"Jan 8, 12:30 pm",67.5925
"Jan 8, 12:40 pm",62.6384
"Jan 8, 12:50 pm",62.3751
"Jan 8, 01:00 pm",66.3828
"Jan 8, 01:10 pm",67.0089
"Jan 8, 01:20 pm",66.5037
"Jan 8, 01:30 pm",61.3293
"Jan 8, 01:40 pm",58.6737
"Jan 8, 01:50 pm",57.9093
"Jan 8, 02:00 pm",58.4971
"Jan 8, 02:10 pm",48.4886
"Jan 8, 02:20 pm",46.9138
"Jan 8, 02:30 pm",48.2133
"Jan 8, 02:40 pm",45.1452
"Jan 8, 02:50 pm",42.9916
"Jan 8, 03:00 pm",39.3501
"Jan 8, 03:10 pm",44.4855
"Jan 8, 03:20 pm",41.3482
"Jan 8, 03:30 pm",47.1298
"Jan 8, 03:40 pm",49.0095
"Jan 8, 03:50 pm",45.9292
"Jan 8, 04:00 pm",42.7021
"Jan 8, 04:10 pm",33.656
"Jan 8, 04:20 pm",29.8331
"Jan 8, 04:30 pm",20.8474
"Jan 8, 04:40 pm",16.1056
"Jan 8, 04:50 pm",12.1773
"Jan 8, 05:00 pm",18.211
"Jan 8, 05:10 pm",13.7905
"Jan 8, 05:20 pm",9.16119
"Jan 8, 05:30 pm",3.58874
"Jan 8, 05:40 pm",1.18099
"Jan 8, 05:50 pm",0
"Jan 8, 06:00 pm",0
"Jan 8, 06:10 pm",0
"Jan 8, 06:20 pm",0
"Jan 8, 06:30 pm",0
"Jan 8, 06:40 pm",0
"Jan 8, 06:50 pm",0
"Jan 8, 07:00 pm",0
"Jan 8, 07:10 pm",0
"Jan 8, 07:20 pm",0
"Jan 8, 07:30 pm",0
"Jan 8, 07:40 pm",0
"Jan 8, 07:50 pm",0
"Jan 8, 08:00 pm",0
"Jan 8, 08:10 pm",0
"Jan 8, 08:20 pm",0
"Jan 8, 08:30 pm",0
"Jan 8, 08:40 pm",0
"Jan 8, 08:50 pm",0
"Jan 8, 09:00 pm",0
"Jan 8, 09:10 pm",0
"Jan 8, 09:20 pm",0
"Jan 8, 09:30 pm",0
"Jan 8, 09:40 pm",0
"Jan 8, 09:50 pm",0
"Jan 8, 10:00 pm",0
"Jan 8, 10:10 pm",0
"Jan 8, 10:20 pm",0
"Jan 8, 10:30 pm",0
"Jan 8, 10:40 pm",0
"Jan 8, 10:50 pm",0
"Jan 8, 11:00 pm",0
"Jan 8, 11:10 pm",0
"Jan 8, 11:20 pm",0
"Jan 8, 11:30 pm",0
"Jan 8, 11:40 pm",0
"Jan 8, 11:50 pm",0
"Jan 9, 12:00 am",0
"Jan 9, 12:10 am",0
"Jan 9, 12:20 am",0
"Jan 9, 12:30 am",0
"Jan 9, 12:40 am",0
"Jan 9, 12:50 am",0
"Jan 9, 01:00 am",0
"Jan 9, 01:10 am",0
"Jan 9, 01:20 am",0
"Jan 9, 01:30 am",0
"Jan 9, 01:40 am",0
"Jan 9, 01:50 am",0
"Jan 9, 02:00 am",0
"Jan 9, 02:10 am",0
"Jan 9, 02:20 am",0
"Jan 9, 02:30 am",0
"Jan 9, 02:40 am",0
"Jan 9, 02:50 am",0
"Jan 9, 03:00 am",0
"Jan 9, 03:10 am",0
"Jan 9, 03:20 am",0
"Jan 9, 03:30 am",0
"Jan 9, 03:40 am",0
"Jan 9, 03:50 am",0
"Jan 9, 04:00 am",0
"Jan 9, 04:10 am",0
"Jan 9, 04:20 am",0
"Jan 9, 04:30 am",0
"Jan 9, 04:40 am",0
"Jan 9, 04:50 am",0
"Jan 9, 05:00 am",0
"Jan 9, 05:10 am",0
"Jan 9, 05:20 am",0
"Jan 9, 05:30 am",0
"Jan 9, 05:40 am",0
"Jan 9, 05:50 am",0
"Jan 9, 06:00 am",0
"Jan 9, 06:10 am",0
"Jan 9, 06:20 am",0
"Jan 9, 06:30 am",0
"Jan 9, 06:40 am",0
"Jan 9, 06:50 am",0
"Jan 9, 07:00 am",0
"Jan 9, 07:10 am",-0
"Jan 9, 07:20 am",0.690758
"Jan 9, 07:30 am",3.35762
"Jan 9, 07:40 am",13.3537
"Jan 9, 07:50 am",17.934
"Jan 9, 08:00 am",22.5131
"Jan 9, 08:10 am",19.0446
"Jan 9, 08:20 am",23.3594
"Jan 9, 08:30 am",25.0784
"Jan 9, 08:40 am",27.9226
"Jan 9, 08:50 am",30.7817
"Jan 9, 09:00 am",36.3633
"Jan 9, 09:10 am",37.39
"Jan 9, 09:20 am",40.2885
"Jan 9, 09:30 am",55.0187
"Jan 9, 09:40 am",57.3517
"Jan 9, 09:50 am",59.8374
"Jan 9, 10:00 am",53.2113
"Jan 9, 10:10 am",64.3193
"Jan 9, 10:20 am",66.5426
"Jan 9, 10:30 am",59.2285
"Jan 9, 10:40 am",60.3836
"Jan 9, 10:50 am",61.9049
"Jan 9, 11:00 am",60.703
"Jan 9, 11:10 am",64.1087
"Jan 9, 11:20 am",66.1152
"Jan 9, 11:30 am",64.4424
"Jan 9, 11:40 am",77.5879
"Jan 9, 11:50 am",78.3815
"Jan 9, 12:00 pm",70.0754
"Jan 9, 12:10 pm",68.1079
"Jan 9, 12:20 pm",68.2678
"Jan 9, 12:30 pm",72.2112
"Jan 9, 12:40 pm",69.7909
"Jan 9, 12:50 pm",69.4602
"Jan 9, 01:00 pm",65.3046
"Jan 9, 01:10 pm",70.0543
"Jan 9, 01:20 pm",69.2818
"Jan 9, 01:30 pm",69.834
"Jan 9, 01:40 pm",68.6197
"Jan 9, 01:50 pm",67.6616
"Jan 9, 02:00 pm",64.6914
"Jan 9, 02:10 pm",58.3097
"Jan 9, 02:20 pm",56.5865
"Jan 9, 02:30 pm",57.4844
"Jan 9, 02:40 pm",55.3693
"Jan 9, 02:50 pm",53.0558
"Jan 9, 03:00 pm",53.5037
"Jan 9, 03:10 pm",48.0943
"Jan 9, 03:20 pm",45.3976
"Jan 9, 03:30 pm",41.818
"Jan 9, 03:40 pm",44.8946
"Jan 9, 03:50 pm",41.6186
"Jan 9, 04:00 pm",37.5039
"Jan 9, 04:10 pm",30.0251
"Jan 9, 04:20 pm",26.4441
"Jan 9, 04:30 pm",17.9032
"Jan 9, 04:40 pm",15.5149
"Jan 9, 04:50 pm",12.3294
"Jan 9, 05:00 pm",9.14189
"Jan 9, 05:10 pm",7.73025
"Jan 9, 05:20 pm",4.7365
"Jan 9, 05:30 pm",1.25315
"Jan 9, 05:40 pm",0.102491
"Jan 9, 05:50 pm",-0
"Jan 9, 06:00 pm",0
"Jan 9, 06:10 pm",0
"Jan 9, 06:20 pm",0
"Jan 9, 06:30 pm",0
"Jan 9, 06:40 pm",0
"Jan 9, 06:50 pm",0
"Jan 9, 07:00 pm",0
"Jan 9, 07:10 pm",0
"Jan 9, 07:20 pm",0
"Jan 9, 07:30 pm",0
"Jan 9, 07:40 pm",0
"Jan 9, 07:50 pm",0
"Jan 9, 08:00 pm",0
"Jan 9, 08:10 pm",0
"Jan 9, 08:20 pm",0
"Jan 9, 08:30 pm",0
"Jan 9, 08:40 pm",0
"Jan 9, 08:50 pm",0
"Jan 9, 09:00 pm",0
"Jan 9, 09:10 pm",0
"Jan 9, 09:20 pm",0
"Jan 9, 09:30 pm",0
"Jan 9, 09:40 pm",0
"Jan 9, 09:50 pm",0
"Jan 9, 10:00 pm",0
"Jan 9, 10:10 pm",0
"Jan 9, 10:20 pm",0
"Jan 9, 10:30 pm",0
"Jan 9, 10:40 pm",0
"Jan 9, 10:50 pm",0
"Jan 9, 11:00 pm",0
"Jan 9, 11:10 pm",0
"Jan 9, 11:20 pm",0
"Jan 9, 11:30 pm",0
"Jan 9, 11:40 pm",0
"Jan 9, 11:50 pm",0
"Jan 10, 12:00 am",0
"Jan 10, 12:10 am",0
"Jan 10, 12:20 am",0
"Jan 10, 12:30 am",0
"Jan 10, 12:40 am",0
"Jan 10, 12:50 am",0
"Jan 10, 01:00 am",0
"Jan 10, 01:10 am",0
"Jan 10, 01:20 am",0
"Jan 10, 01:30 am",0
"Jan 10, 01:40 am",0
"Jan 10, 01:50 am",0
"Jan 10, 02:00 am",0
"Jan 10, 02:10 am",0
"Jan 10, 02:20 am",0
"Jan 10, 02:30 am",0
"Jan 10, 02:40 am",0
"Jan 10, 02:50 am",0
"Jan 10, 03:00 am",0
"Jan 10, 03:10 am",0
"Jan 10, 03:20 am",0
"Jan 10, 03:30 am",0
"Jan 10, 03:40 am",0
"Jan 10, 03:50 am",0
"Jan 10, 04:00 am",0
"Jan 10, 04:10 am",0
"Jan 10, 04:20 am",0
"Jan 10, 04:30 am",0
"Jan 10, 04:40 am",0
"Jan 10, 04:50 am",0
"Jan 10, 05:00 am",0
"Jan 10, 05:10 am",0
"Jan 10, 05:20 am",0
"Jan 10, 05:30 am",0
"Jan 10, 05:40 am",0
"Jan 10, 05:50 am",0
"Jan 10, 06:00 am",0
"Jan 10, 06:10 am",0
"Jan 10, 06:20 am",0
"Jan 10, 06:30 am",0
"Jan 10, 06:40 am",0
"Jan 10, 06:50 am",0
"Jan 10, 07:00 am",0
"Jan 10, 07:10 am",0.83116
"Jan 10, 07:20 am",2.99745
"Jan 10, 07:30 am",8.0091
"Jan 10, 07:40 am",7.75594
"Jan 10, 07:50 am",11.3827
"Jan 10, 08:00 am",10.02
"Jan 10, 08:10 am",17.9826
"Jan 10, 08:20 am",21.5994
"Jan 10, 08:30 am",17.634
"Jan 10, 08:40 am",14.2194
"Jan 10, 08:50 am",16.1655
"Jan 10, 09:00 am",32.8822
"Jan 10, 09:10 am",33.8543
"Jan 10, 09:20 am",36.5363
"Jan 10, 09:30 am",43.933
"Jan 10, 09:40 am",37.198
"Jan 10, 09:50 am",39.2938
"Jan 10, 10:00 am",45.5499
"Jan 10, 10:10 am",53.4693
"Jan 10, 10:20 am",55.9957
"Jan 10, 10:30 am",53.7775
"Jan 10, 10:40 am",67.1537
"Jan 10, 10:50 am",68.4453
"Jan 10, 11:00 am",69.6155
"Jan 10, 11:10 am",70.8346
"Jan 10, 11:20 am",71.8622
"Jan 10, 11:30 am",58.1936
"Jan 10, 11:40 am",73.2057
"Jan 10, 11:50 am",73.5799
"Jan 10, 12:00 pm",73.8057
"Jan 10, 12:10 pm",74.1143
"Jan 10, 12:20 pm",74.4707
"Jan 10, 12:30 pm",74.5604
"Jan 10, 12:40 pm",74.3775
"Jan 10, 12:50 pm",74.1248
"Jan 10, 01:00 pm",73.9005
"Jan 10, 01:10 pm",73.3025
"Jan 10, 01:20 pm",72.8545
"Jan 10, 01:30 pm",71.9235
"Jan 10, 01:40 pm",71.2771
"Jan 10, 01:50 pm",70.3336
"Jan 10, 02:00 pm",69.0236
"Jan 10, 02:10 pm",67.7417
"Jan 10, 02:20 pm",66.05
"Jan 10, 02:30 pm",64.2943
"Jan 10, 02:40 pm",62.5178
"Jan 10, 02:50 pm",60.3803
"Jan 10, 03:00 pm",43.7994
"Jan 10, 03:10 pm",56.1186
"Jan 10, 03:20 pm",53.6071
"Jan 10, 03:30 pm",46.6755
"Jan 10, 03:40 pm",29.2878
"Jan 10, 03:50 pm",26.7767
"Jan 10, 04:00 pm",15.7404
"Jan 10, 04:10 pm",25.0371
"Jan 10, 04:20 pm",22.1562
"Jan 10, 04:30 pm",16.8938
"Jan 10, 04:40 pm",18.3594
"Jan 10, 04:50 pm",14.6708
"Jan 10, 05:00 pm",7.15645
"Jan 10, 05:10 pm",5.70352
"Jan 10, 05:20 pm",3.39104
"Jan 10, 05:30 pm",1.14819
"Jan 10, 05:40 pm",-0
"Jan 10, 05:50 pm",-0
"Jan 10, 06:00 pm",0
"Jan 10, 06:10 pm",0
"Jan 10, 06:20 pm",0
"Jan 10, 06:30 pm",0
"Jan 10, 06:40 pm",0
"Jan 10, 06:50 pm",0
"Jan 10, 07:00 pm",0
"Jan 10, 07:10 pm",0
"Jan 10, 07:20 pm",0
"Jan 10, 07:30 pm",0
"Jan 10, 07:40 pm",0
"Jan 10, 07:50 pm",0
"Jan 10, 08:00 pm",0
"Jan 10, 08:10 pm",0
"Jan 10, 08:20 pm",0
"Jan 10, 08:30 pm",0
"Jan 10, 08:40 pm",0
"Jan 10, 08:50 pm",0
"Jan 10, 09:00 pm",0
"Jan 10, 09:10 pm",0
"Jan 10, 09:20 pm",0
"Jan 10, 09:30 pm",0
"Jan 10, 09:40 pm",0
"Jan 10, 09:50 pm",0
"Jan 10, 10:00 pm",0
"Jan 10, 10:10 pm",0
"Jan 10, 10:20 pm",0
"Jan 10, 10:30 pm",0
"Jan 10, 10:40 pm",0
"Jan 10, 10:50 pm",0
"Jan 10, 11:00 pm",0
"Jan 10, 11:10 pm",0
"Jan 10, 11:20 pm",0
"Jan 10, 11:30 pm",0
"Jan 10, 11:40 pm",0
"Jan 10, 11:50 pm",0
"Jan 11, 12:00 am",0
"Jan 11, 12:10 am",0
"Jan 11, 12:20 am",0
"Jan 11, 12:30 am",0
"Jan 11, 12:40 am",0
"Jan 11, 12:50 am",0
"Jan 11, 01:00 am",0
"Jan 11, 01:10 am",0
"Jan 11, 01:20 am",0
"Jan 11, 01:30 am",0
"Jan 11, 01:40 am",0
"Jan 11, 01:50 am",0
"Jan 11, 02:00 am",0
"Jan 11, 02:10 am",0
"Jan 11, 02:20 am",0
"Jan 11, 02:30 am",0
"Jan 11, 02:40 am",0
"Jan 11, 02:50 am",0
"Jan 11, 03:00 am",0
"Jan 11, 03:10 am",0
"Jan 11, 03:20 am",0
"Jan 11, 03:30 am",0
"Jan 11, 03:40 am",0
"Jan 11, 03:50 am",0
"Jan 11, 04:00 am",0
"Jan 11, 04:10 am",0
"Jan 11, 04:20 am",0
"Jan 11, 04:30 am",0
"Jan 11, 04:40 am",0
"Jan 11, 04:50 am",0
"Jan 11, 05:00 am",0
"Jan 11, 05:10 am",0
"Jan 11, 05:20 am",0
"Jan 11, 05:30 am",0
"Jan 11, 05:40 am",0
"Jan 11, 05:50 am",0
"Jan 11, 06:00 am",0
"Jan 11, 06:10 am",0
"Jan 11, 06:20 am",0
"Jan 11, 06:30 am",0
"Jan 11, 06:40 am",0
"Jan 11, 06:50 am",0
"Jan 11, 07:00 am",0
"Jan 11, 07:10 am",1.03258
"Jan 11, 07:20 am",3.35713
"Jan 11, 07:30 am",8.84614
"Jan 11, 07:40 am",13.655
"Jan 11, 07:50 am",18.3018
"Jan 11, 08:00 am",23.0563
"Jan 11, 08:10 am",27.6828
"Jan 11, 08:20 am",32.227
"Jan 11, 08:30 am",36.604
"Jan 11, 08:40 am",40.9494
"Jan 11, 08:50 am",44.8866
"Jan 11, 09:00 am",48.3963
"Jan 11, 09:10 am",51.5549
"Jan 11, 09:20 am",54.7736
"Jan 11, 09:30 am",57.84
"Jan 11, 09:40 am",60.6892
"Jan 11, 09:50 am",63.4614
"Jan 11, 10:00 am",66.0293
"Jan 11, 10:10 am",68.3254
"Jan 11, 10:20 am",70.5535
"Jan 11, 10:30 am",72.5901
"Jan 11, 10:40 am",74.4273
"Jan 11, 10:50 am",76.1155
"Jan 11, 11:00 am",77.6528
"Jan 11, 11:10 am",78.9841
"Jan 11, 11:20 am",80.1606
"Jan 11, 11:30 am",81.0804
"Jan 11, 11:40 am",81.9277
"Jan 11, 11:50 am",82.5873
"Jan 11, 12:00 pm",83.0958
"Jan 11, 12:10 pm",83.3421
"Jan 11, 12:20 pm",83.4599
"Jan 11, 12:30 pm",83.379
"Jan 11, 12:40 pm",83.1004
"Jan 11, 12:50 pm",82.802
"Jan 11, 01:00 pm",82.2743
"Jan 11, 01:10 pm",81.5537
"Jan 11, 01:20 pm",80.5898
"Jan 11, 01:30 pm",79.6336
"Jan 11, 01:40 pm",78.3189
"Jan 11, 01:50 pm",76.9398
"Jan 11, 02:00 pm",75.5091
"Jan 11, 02:10 pm",73.7806
"Jan 11, 02:20 pm",71.9493
"Jan 11, 02:30 pm",70.0152
"Jan 11, 02:40 pm",67.8876
"Jan 11, 02:50 pm",65.4373
"Jan 11, 03:00 pm",63.0484
"Jan 11, 03:10 pm",60.4889
"Jan 11, 03:20 pm",57.6288
"Jan 11, 03:30 pm",54.7499
"Jan 11, 03:40 pm",51.9745
"Jan 11, 03:50 pm",48.689
"Jan 11, 04:00 pm",45.1341
"Jan 11, 04:10 pm",41.4561
"Jan 11, 04:20 pm",37.352
"Jan 11, 04:30 pm",33.0442
"Jan 11, 04:40 pm",28.6676
"Jan 11, 04:50 pm",24.0991
"Jan 11, 05:00 pm",19.4588
"Jan 11, 05:10 pm",15.0493
"Jan 11, 05:20 pm",10.4417
"Jan 11, 05:30 pm",4.12846
"Jan 11, 05:40 pm",1.55901
"Jan 11, 05:50 pm",-0
"Jan 11, 06:00 pm",0
"Jan 11, 06:10 pm",0
"Jan 11, 06:20 pm",0
"Jan 11, 06:30 pm",0
"Jan 11, 06:40 pm",0
"Jan 11, 06:50 pm",0
"Jan 11, 07:00 pm",0
"Jan 11, 07:10 pm",0
"Jan 11, 07:20 pm",0
"Jan 11, 07:30 pm",0
"Jan 11, 07:40 pm",0
"Jan 11, 07:50 pm",0
"Jan 11, 08:00 pm",0
"Jan 11, 08:10 pm",0
"Jan 11, 08:20 pm",0
"Jan 11, 08:30 pm",0
"Jan 11, 08:40 pm",0
"Jan 11, 08:50 pm",0
