timestamp,wind_kw,load_kw,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,pv_kw
6/17/2014 18,40053.4,13642.0,17.6,34,402,79,896,4.9,1758.12
6/17/2014 19,40053.4,13296.0,15.8,0,0,0,897,3.9,0.0
6/17/2014 20,40053.4,13558.0,14.6,0,0,0,897,3.4,0.0
6/17/2014 21,40053.4,13232.0,13.7,0,0,0,897,2.9,0.0
6/17/2014 22,40053.4,12232.0,12.9,0,0,0,897,2.4,0.0
6/17/2014 23,39103.9,11155.0,12.1,0,0,0,897,2.0,0.0
6/18/2014 00,17359.4,10451.0,11.5,0,0,0,897,1.7,0.0
6/18/2014 01,0.0,9948.0,11.0,0,0,0,898,1.5,0.0
6/18/2014 02,0.0,9643.0,10.8,0,0,0,898,1.4,0.0
6/18/2014 03,0.0,9474.0,11.1,0,0,0,898,1.4,0.0
6/18/2014 04,0.0,9612.0,12.5,0,0,0,899,1.3,0.0
6/18/2014 05,0.0,10020.0,16.0,41,510,121,899,1.8,2368.48
6/18/2014 06,6326.79,10423.0,19.6,65,756,331,900,2.8,18472.6
6/18/2014 07,19797.2,11126.0,21.8,84,864,548,901,2.8,40776.4
6/18/2014 08,6105.16,11733.0,23.8,96,928,748,901,2.2,58091.5
6/18/2014 09,1169.3,12309.0,25.5,103,967,912,901,1.9,70722.4
6/18/2014 10,0.0,12808.0,27.0,105,988,1023,901,1.7,74463.7
6/18/2014 11,0.0,13167.0,28.1,106,999,1079,901,1.6,74463.7
6/18/2014 12,0.0,13340.0,29.0,105,999,1073,900,1.7,74463.7
6/18/2014 13,318.498,13689.0,29.4,109,978,1001,900,2.1,74463.7
6/18/2014 14,0.0,14046.0,29.2,104,946,870,900,2.6,67162.6
6/18/2014 15,0.0,14299.0,28.5,95,897,694,899,3.0,53048.6
6/18/2014 16,1941.97,14447.0,27.2,81,824,491,899,3.4,34525.9
6/18/2014 17,12216.3,14323.0,24.9,63,681,272,900,3.2,13070.6
6/18/2014 18,27110.0,14009.0,21.4,34,381,77,900,2.1,1715.19
6/18/2014 19,38734.6,13697.0,18.6,0,0,0,901,1.3,0.0
6/18/2014 20,37912.6,13927.0,17.4,0,0,0,901,1.2,0.0
6/18/2014 21,37086.4,13631.0,16.4,0,0,0,901,1.2,0.0
6/18/2014 22,36380.7,12457.0,15.7,0,0,0,901,1.3,0.0
6/18/2014 23,37393.2,11424.0,15.0,0,0,0,900,1.4,0.0
6/19/2014 00,35550.3,10672.0,14.4,0,0,0,900,1.4,0.0
6/19/2014 01,26994.6,10140.0,14.1,0,0,0,900,1.4,0.0
6/19/2014 02,16116.8,9746.0,14.2,0,0,0,900,1.3,0.0
6/19/2014 03,9526.71,9551.0,14.9,0,0,0,900,1.3,0.0
6/19/2014 04,0.0,9677.0,16.5,0,0,0,901,1.3,0.0
6/19/2014 05,0.0,10034.0,20.3,43,480,117,901,1.7,2448.01
6/19/2014 06,0.0,10507.0,24.8,69,727,323,902,2.5,17788.8
6/19/2014 07,0.0,11319.0,27.8,88,839,539,902,3.0,39119.8
6/19/2014 08,720.158,11919.0,29.8,101,905,737,903,3.3,56478.0
6/19/2014 09,708.783,12625.0,31.2,110,946,901,903,3.4,69758.8
6/19/2014 10,1008.37,13322.0,32.4,112,973,1016,903,3.4,74463.7
6/19/2014 11,1057.63,13821.0,33.4,114,988,1077,902,3.2,74463.7
6/19/2014 12,0.0,14247.0,34.1,113,987,1070,902,2.9,74463.7
6/19/2014 13,0.0,14844.0,34.4,101,989,1003,902,2.6,74463.7
6/19/2014 14,901.133,15445.0,34.3,95,966,878,901,2.2,65805.2
6/19/2014 15,0.0,15948.0,33.8,86,926,705,901,2.0,51984.1
6/19/2014 16,577.213,16159.0,32.7,76,860,503,901,2.1,34257.2
6/19/2014 17,19283.0,15916.0,30.0,61,723,283,901,1.6,13122.0
6/19/2014 18,38028.5,15437.0,25.9,34,423,82,901,1.1,1668.41
6/19/2014 19,40039.5,14891.0,23.0,0,0,0,901,1.2,0.0
6/19/2014 20,40044.1,14831.0,21.7,0,0,0,902,1.4,0.0
6/19/2014 21,40053.4,14399.0,20.6,0,0,0,902,1.7,0.0
6/19/2014 22,40053.4,13087.0,19.6,0,0,0,902,1.9,0.0
6/19/2014 23,40053.4,11937.0,18.4,0,0,0,902,1.9,0.0
6/20/2014 00,39633.0,11105.0,17.3,0,0,0,901,1.7,0.0
6/20/2014 01,39597.2,10479.0,16.5,0,0,0,901,1.5,0.0
6/20/2014 02,39585.5,10036.0,16.3,0,0,0,901,1.4,0.0
6/20/2014 03,39674.0,9805.0,16.6,0,0,0,901,1.4,0.0
6/20/2014 04,39509.9,9848.0,18.0,0,0,0,901,1.3,0.0
6/20/2014 05,39249.0,10208.0,21.9,38,538,121,901,1.4,2254.63
6/20/2014 06,28657.3,10578.0,26.5,60,763,327,901,1.8,17444.9
6/20/2014 07,5669.97,11372.0,29.6,80,860,540,901,2.0,38640.8
6/20/2014 08,970.883,12278.0,31.7,91,923,739,901,2.4,55601.3
6/20/2014 09,6768.03,13140.0,33.3,98,961,902,901,3.0,68809.8
6/20/2014 10,2217.67,13933.0,34.5,103,978,1012,901,3.6,74463.7
6/20/2014 11,2008.05,14605.0,35.1,105,988,1067,900,4.2,74463.7
6/20/2014 12,6341.51,15166.0,35.2,104,984,1057,900,4.9,74463.7
6/20/2014 13,24970.8,15925.0,34.9,101,976,992,900,5.4,74463.7
6/20/2014 14,38323.6,16558.0,33.9,357,554,807,900,5.7,62562.5
6/20/2014 15,38780.9,16999.0,32.4,83,923,701,899,5.8,53588.5
6/20/2014 16,40053.4,17179.0,30.5,71,857,498,899,5.6,34873.1
6/20/2014 17,40053.4,16935.0,28.2,55,737,282,899,4.9,13104.3
6/20/2014 18,40053.4,16366.0,25.1,30,462,83,900,3.4,1551.47
6/20/2014 19,40053.4,15629.0,22.7,0,0,0,900,2.5,0.0
6/20/2014 20,40053.4,15326.0,21.6,0,0,0,900,2.2,0.0
6/20/2014 21,40053.4,14695.0,20.6,0,0,0,899,2.0,0.0
6/20/2014 22,40053.4,13607.0,19.8,0,0,0,899,2.0,0.0
6/20/2014 23,40053.4,12422.0,19.2,0,0,0,899,2.1,0.0
6/21/2014 00,40053.4,11492.0,18.7,0,0,0,899,2.1,0.0
6/21/2014 01,40053.4,10728.0,18.2,0,0,0,898,2.1,0.0
6/21/2014 02,40053.4,10231.0,17.8,0,0,0,898,1.9,0.0
6/21/2014 03,40053.4,9913.0,17.3,0,0,0,898,1.7,0.0
6/21/2014 04,39861.4,9794.0,18.5,0,0,0,898,1.6,0.0
6/21/2014 05,37331.3,9739.0,22.3,38,522,119,899,2.1,2050.97
6/21/2014 06,1781.41,9683.0,26.7,61,748,322,899,2.3,17227.4
6/21/2014 07,0.0,10161.0,30.3,80,850,535,899,1.4,37780.5
6/21/2014 08,0.0,10872.0,32.9,90,915,732,899,0.8,53182.9
6/21/2014 09,0.0,11620.0,34.7,96,955,894,899,1.5,66081.4
6/21/2014 10,8661.09,12403.0,36.0,94,989,1013,898,2.5,74463.7
6/21/2014 11,3142.26,13073.0,36.6,97,997,1068,898,3.5,74463.7
6/21/2014 12,576.527,13682.0,36.5,100,992,1062,897,4.4,74463.7
6/21/2014 13,16999.6,14215.0,35.6,103,978,996,897,5.1,74463.7
6/21/2014 14,33700.7,14697.0,34.5,98,953,871,897,5.4,67486.8
6/21/2014 15,39157.8,15115.0,33.1,215,566,594,897,5.4,45456.3
6/21/2014 16,37795.4,15133.0,31.2,225,499,474,898,5.1,34052.5
6/21/2014 17,38972.6,14965.0,28.9,159,67,180,898,4.3,12135.2
6/21/2014 18,40053.4,14635.0,26.4,52,2,52,898,3.2,3130.38
6/21/2014 19,40053.4,14039.0,24.2,0,0,0,898,2.3,0.0
6/21/2014 20,40053.4,13845.0,22.6,0,0,0,899,1.9,0.0
6/21/2014 21,40053.4,13467.0,21.0,0,0,0,899,1.8,0.0
6/21/2014 22,40053.4,12494.0,19.4,0,0,0,899,1.8,0.0
6/21/2014 23,40053.4,11503.0,18.3,0,0,0,899,1.9,0.0
6/22/2014 00,26632.5,10720.0,17.3,0,0,0,899,2.0,0.0
6/22/2014 01,2711.15,10067.0,16.4,0,0,0,898,2.0,0.0
6/22/2014 02,26966.1,9633.0,15.7,0,0,0,898,2.0,0.0
6/22/2014 03,39544.3,9354.0,15.3,0,0,0,898,1.9,0.0
6/22/2014 04,23564.7,9229.0,16.6,0,0,0,898,2.1,0.0
6/22/2014 05,39259.8,9192.0,20.1,46,444,115,899,3.0,2657.32
6/22/2014 06,26655.2,8880.0,24.3,77,699,321,899,3.6,17713.0
6/22/2014 07,12284.8,9102.0,28.1,99,819,537,899,3.3,39074.6
6/22/2014 08,3663.83,9628.0,31.1,113,893,738,899,2.8,56104.4
6/22/2014 09,0.0,10343.0,33.1,122,936,904,899,2.9,68900.7
6/22/2014 10,0.0,10986.0,34.2,114,980,1024,899,3.5,74463.7
6/22/2014 11,9349.36,11564.0,34.6,115,993,1082,899,4.3,74463.7
6/22/2014 12,12233.5,12098.0,34.4,113,993,1075,898,4.9,74463.7
6/22/2014 13,21041.5,12709.0,33.6,109,983,1007,898,5.4,74463.7
6/22/2014 14,32614.4,13297.0,32.5,103,951,876,898,5.7,68475.3
6/22/2014 15,39088.0,13813.0,31.3,94,909,704,898,5.8,54083.8
6/22/2014 16,40053.4,14155.0,29.9,79,842,500,898,5.8,35158.9
6/22/2014 17,40053.4,14243.0,28.0,60,718,283,898,5.4,13399.4
6/22/2014 18,40053.4,14019.0,25.3,32,435,83,899,4.4,1528.14
6/22/2014 19,40053.4,13534.0,23.1,0,0,0,899,3.8,0.0
6/22/2014 20,40053.4,13544.0,21.5,0,0,0,899,3.5,0.0
6/22/2014 21,40053.4,13251.0,19.9,0,0,0,899,3.3,0.0
6/22/2014 22,40053.4,12238.0,18.7,0,0,0,899,3.2,0.0
6/22/2014 23,40053.4,11209.0,17.9,0,0,0,898,2.9,0.0
6/23/2014 00,40053.4,10447.0,17.3,0,0,0,898,2.7,0.0
6/23/2014 01,40053.4,9916.0,16.7,0,0,0,898,2.5,0.0
6/23/2014 02,39983.3,9583.0,16.3,0,0,0,898,2.3,0.0
6/23/2014 03,39405.7,9469.0,16.1,0,0,0,898,2.2,0.0
6/23/2014 04,37113.0,9659.0,17.2,0,0,0,898,2.5,0.0
6/23/2014 05,17093.3,10208.0,20.1,42,454,112,898,3.3,2346.68
6/23/2014 06,714.047,10785.0,23.7,71,698,314,898,3.8,17209.9
6/23/2014 07,0.0,11543.0,27.1,92,818,529,899,3.5,38641.8
6/23/2014 08,0.0,12311.0,29.7,108,884,727,899,3.1,55661.3
6/23/2014 09,6664.36,12950.0,32.1,119,924,890,899,2.9,68248.8
6/23/2014 10,2559.13,13636.0,34.1,106,976,1012,899,3.0,74463.7
6/23/2014 11,2026.83,14144.0,35.0,107,987,1068,899,3.5,74463.7
6/23/2014 12,1254.58,14497.0,35.1,104,986,1059,899,4.1,74463.7
6/23/2014 13,2888.46,14979.0,34.5,106,963,987,899,4.6,74463.7
6/23/2014 14,5261.77,15451.0,33.3,99,942,864,899,5.0,67143.9
6/23/2014 15,0.0,15880.0,31.6,88,904,695,899,5.2,53200.4
6/23/2014 16,22229.9,16092.0,29.7,75,836,493,899,5.3,34669.6
6/23/2014 17,37559.7,15974.0,27.4,58,716,280,899,4.9,13295.1
6/23/2014 18,39578.3,15576.0,24.7,32,438,83,900,3.7,1532.02
6/23/2014 19,40053.4,15036.0,22.6,0,0,0,900,2.8,0.0
6/23/2014 20,40053.4,14991.0,21.3,0,0,0,900,2.5,0.0
6/23/2014 21,40053.4,14402.0,20.2,0,0,0,900,2.5,0.0
6/23/2014 22,40053.4,13195.0,19.4,0,0,0,900,2.9,0.0
6/23/2014 23,40053.4,12076.0,18.7,0,0,0,899,3.3,0.0
6/24/2014 00,40053.4,11151.0,18.5,0,0,0,899,3.6,0.0
6/24/2014 01,40053.4,10519.0,18.8,0,0,0,899,3.7,0.0
6/24/2014 02,40053.4,10122.0,18.9,0,0,0,898,3.6,0.0
6/24/2014 03,40053.4,9934.0,18.4,0,0,0,898,3.2,0.0
6/24/2014 04,40053.4,10050.0,18.9,0,0,0,899,3.4,0.0
6/24/2014 05,9065.91,10550.0,21.3,40,483,113,899,4.0,2181.73
6/24/2014 06,13473.9,11166.0,24.7,65,727,317,900,4.5,17258.4
6/24/2014 07,0.0,11959.0,27.9,81,843,530,900,4.5,38717.8
6/24/2014 08,0.0,12709.0,30.6,93,907,728,900,4.2,55973.1
6/24/2014 09,0.0,13237.0,32.5,103,942,889,900,4.1,68951.1
6/24/2014 10,0.0,13889.0,33.5,117,952,1000,900,4.5,74463.7
6/24/2014 11,10887.5,14419.0,34.0,120,962,1057,900,5.2,74463.7
6/24/2014 12,29252.0,14743.0,34.0,120,961,1051,900,5.8,74463.7
6/24/2014 13,37473.4,15353.0,33.5,112,955,985,899,6.2,74463.7
6/24/2014 14,39456.0,15938.0,32.7,102,940,866,899,6.5,68033.3
6/24/2014 15,40053.4,16314.0,31.5,92,900,696,899,6.6,53698.6
6/24/2014 16,40053.4,16437.0,29.7,82,821,492,898,6.5,34888.6
6/24/2014 17,40053.4,16335.0,27.4,63,689,277,898,5.9,13414.3
6/24/2014 18,40053.4,15896.0,24.8,34,398,81,899,4.7,1673.06
6/24/2014 19,40053.4,15219.0,22.9,0,0,0,899,4.0,0.0
6/24/2014 20,40053.4,15159.0,21.8,0,0,0,899,3.9,0.0
6/24/2014 21,40053.4,14779.0,20.9,0,0,0,899,3.9,0.0
6/24/2014 22,40053.4,13465.0,20.0,0,0,0,898,4.0,0.0
6/24/2014 23,40053.4,12221.0,19.4,0,0,0,898,4.1,0.0
6/25/2014 00,40053.4,11299.0,19.0,0,0,0,898,4.2,0.0
6/25/2014 01,40053.4,10678.0,18.3,0,0,0,897,4.1,0.0
6/25/2014 02,40053.4,10278.0,17.6,0,0,0,897,4.0,0.0
6/25/2014 03,40053.4,10067.0,16.9,0,0,0,897,3.9,0.0
6/25/2014 04,40053.4,10220.0,17.2,0,0,0,898,4.0,0.0
6/25/2014 05,40053.4,10575.0,19.6,39,462,109,898,4.3,2117.83
6/25/2014 06,39874.8,11015.0,23.4,65,706,309,898,4.4,16922.9
6/25/2014 07,37112.9,11842.0,26.8,81,826,521,898,4.0,38101.3
6/25/2014 08,26011.3,12614.0,29.4,93,895,719,899,3.8,55431.3
6/25/2014 09,22781.9,13272.0,31.4,101,934,880,899,3.8,68419.7
6/25/2014 10,18818.5,13863.0,32.7,101,968,998,899,4.2,74463.7
6/25/2014 11,20422.3,14447.0,33.4,101,980,1055,898,4.8,74463.7
6/25/2014 12,25129.0,14825.0,33.7,99,982,1050,898,5.4,74463.7
6/25/2014 13,33407.5,15262.0,33.4,101,964,982,898,5.9,74463.7
6/25/2014 14,31317.9,15796.0,32.6,93,943,860,897,6.4,67576.2
6/25/2014 15,40053.4,16279.0,31.5,84,906,692,897,6.7,53446.8
6/25/2014 16,40053.4,16448.0,29.8,72,842,494,897,6.7,34950.9
6/25/2014 17,40053.4,16414.0,27.6,55,726,281,897,6.2,13300.4
6/25/2014 18,38862.9,15985.0,25.3,30,462,85,897,5.0,1543.08
6/25/2014 19,9560.55,15398.0,23.5,0,0,0,898,4.3,0.0
6/25/2014 20,0.0,15519.0,22.4,0,0,0,898,4.2,0.0
6/25/2014 21,0.0,15128.0,21.4,0,0,0,898,4.1,0.0
6/25/2014 22,0.0,13890.0,20.5,0,0,0,898,4.2,0.0
6/25/2014 23,5105.7,12516.0,19.6,0,0,0,898,4.2,0.0
6/26/2014 00,18074.9,11567.0,18.7,0,0,0,898,4.2,0.0
6/26/2014 01,18516.1,10827.0,17.9,0,0,0,897,4.3,0.0
6/26/2014 02,13651.8,10376.0,17.2,0,0,0,897,4.4,0.0
6/26/2014 03,7161.99,10125.0,16.6,0,0,0,897,4.6,0.0
6/26/2014 04,7097.62,10236.0,16.5,0,0,0,897,4.7,0.0
6/26/2014 05,355.871,10719.0,17.3,39,478,110,898,4.9,2140.28
6/26/2014 06,0.0,11310.0,18.3,178,168,236,898,5.3,16416.3
6/26/2014 07,1394.05,11951.0,19.5,85,809,515,898,5.8,39140.2
6/26/2014 08,17531.8,12723.0,21.6,337,219,490,898,6.3,39205.1
6/26/2014 09,19782.7,13416.0,23.6,204,749,827,898,6.9,68239.5
6/26/2014 10,10618.2,13982.0,24.8,284,628,866,898,7.4,71790.6
6/26/2014 11,11164.2,14302.0,25.4,98,957,1029,898,7.7,74463.7
6/26/2014 12,10208.4,14698.0,25.8,293,706,977,897,7.9,74463.7
6/26/2014 13,10677.0,15215.0,25.7,99,942,961,897,7.8,74463.7
6/26/2014 14,18623.0,15679.0,25.0,97,913,840,897,7.7,68534.3
6/26/2014 15,12558.6,15959.0,24.0,90,874,677,896,7.5,54125.9
6/26/2014 16,32644.7,16006.0,22.9,76,810,482,896,7.1,35176.7
6/26/2014 17,40053.4,15779.0,21.4,59,687,274,896,6.5,13531.4
6/26/2014 18,40053.4,15214.0,19.9,33,407,81,896,5.8,1645.8
6/26/2014 19,40053.4,14665.0,19.2,0,0,0,896,5.3,0.0
6/26/2014 20,40053.4,14742.0,19.2,0,0,0,896,5.1,0.0
6/26/2014 21,40053.4,14572.0,19.4,0,0,0,896,5.2,0.0
6/26/2014 22,40053.4,13475.0,19.1,0,0,0,896,5.1,0.0
6/26/2014 23,40053.4,12176.0,18.3,0,0,0,896,5.0,0.0
6/27/2014 00,40053.4,11053.0,17.4,0,0,0,896,4.9,0.0
6/27/2014 01,40053.4,10460.0,16.6,0,0,0,896,4.6,0.0
6/27/2014 02,40053.4,10084.0,16.0,0,0,0,896,4.2,0.0
6/27/2014 03,38440.0,9890.0,15.5,0,0,0,896,3.7,0.0
6/27/2014 04,28046.3,10006.0,16.2,0,0,0,897,3.6,0.0
6/27/2014 05,32257.9,10222.0,18.8,33,529,113,897,4.0,1852.24
6/27/2014 06,18028.8,10915.0,22.5,148,415,290,898,3.9,18122.0
6/27/2014 07,0.0,11759.0,25.6,71,850,522,898,3.2,38174.9
6/27/2014 08,0.0,12615.0,28.2,81,912,717,898,2.6,54980.9
6/27/2014 09,0.0,13244.0,30.1,88,950,878,899,2.6,67810.1
6/27/2014 10,0.0,13738.0,31.4,90,973,992,898,3.2,74463.7
6/27/2014 11,162.619,14167.0,31.9,91,981,1045,898,4.1,74463.7
6/27/2014 12,0.0,14532.0,31.8,90,978,1038,898,5.1,74463.7
6/27/2014 13,20212.2,15009.0,31.5,89,967,973,897,5.9,74463.7
6/27/2014 14,35485.5,15583.0,30.9,84,940,849,897,6.5,67298.5
6/27/2014 15,38105.1,15992.0,30.0,77,901,683,896,6.9,53107.9
6/27/2014 16,40053.4,16158.0,28.7,70,828,485,896,7.0,34599.8
6/27/2014 17,40053.4,16039.0,26.6,54,706,275,896,6.7,13116.7
6/27/2014 18,40053.4,15607.0,24.2,30,436,82,896,5.9,1393.44
6/27/2014 19,40053.4,15054.0,22.7,0,0,0,897,5.4,0.0
6/27/2014 20,40053.4,14977.0,21.8,0,0,0,897,5.1,0.0
6/27/2014 21,40053.4,14550.0,21.0,0,0,0,897,4.8,0.0
6/27/2014 22,40053.4,13487.0,20.1,0,0,0,897,4.6,0.0
6/27/2014 23,40053.4,12396.0,19.3,0,0,0,897,4.5,0.0
6/28/2014 00,40053.4,11500.0,18.5,0,0,0,897,4.4,0.0
6/28/2014 01,40053.4,10739.0,17.9,0,0,0,897,4.1,0.0
6/28/2014 02,40053.4,10475.0,17.5,0,0,0,897,3.8,0.0
6/28/2014 03,40053.4,10249.0,17.3,0,0,0,897,3.3,0.0
6/28/2014 04,40053.4,10147.0,18.1,0,0,0,897,3.2,0.0
6/28/2014 05,39356.1,10165.0,21.2,34,513,110,897,3.4,1895.1
6/28/2014 06,17214.7,10095.0,25.5,56,741,310,898,2.9,16369.6
6/28/2014 07,1787.12,10407.0,29.5,71,847,520,898,1.9,36978.3
6/28/2014 08,0.0,10907.0,32.2,82,907,714,899,1.5,52963.9
6/28/2014 09,0.0,11601.0,34.1,91,942,875,899,1.5,65005.9
6/28/2014 10,0.0,12241.0,35.4,95,964,988,899,1.4,72744.8
6/28/2014 11,2034.72,12821.0,36.3,97,974,1044,899,1.3,74463.7
6/28/2014 12,818.959,13346.0,36.8,97,973,1040,898,1.6,74463.7
6/28/2014 13,1480.21,13935.0,37.0,95,964,976,898,2.3,72919.3
6/28/2014 14,5254.88,14498.0,36.4,89,942,855,898,3.2,64659.8
6/28/2014 15,3902.25,15000.0,35.1,80,904,688,897,4.0,51651.1
6/28/2014 16,10256.5,15239.0,33.0,69,846,493,897,4.6,34315.3
6/28/2014 17,27075.2,15224.0,30.2,54,730,282,898,4.6,13228.9
6/28/2014 18,39190.9,14929.0,27.0,30,468,86,898,3.8,1525.01
6/28/2014 19,40053.4,14404.0,24.6,0,0,0,899,3.1,0.0
6/28/2014 20,40053.4,14256.0,23.3,0,0,0,899,3.1,0.0
6/28/2014 21,40053.4,13945.0,22.1,0,0,0,899,2.9,0.0
6/28/2014 22,40053.4,13038.0,21.0,0,0,0,899,2.9,0.0
6/28/2014 23,40053.4,11952.0,20.3,0,0,0,898,2.9,0.0
6/29/2014 00,38269.8,10969.0,19.9,0,0,0,898,2.9,0.0
6/29/2014 01,32762.4,10274.0,19.6,0,0,0,898,2.8,0.0
6/29/2014 02,20621.6,9847.0,19.2,0,0,0,898,2.6,0.0
6/29/2014 03,23642.8,9699.0,18.8,0,0,0,898,2.3,0.0
6/29/2014 04,954.101,9591.0,19.8,0,0,0,898,2.1,0.0
6/29/2014 05,791.92,9536.0,23.4,34,530,112,899,2.4,1865.88
6/29/2014 06,0.0,9462.0,28.1,55,764,316,900,2.5,16388.1
6/29/2014 07,0.0,9788.0,32.2,69,868,528,900,2.6,37320.3
6/29/2014 08,0.0,10508.0,35.0,79,928,725,900,3.0,54174.8
6/29/2014 09,0.0,11170.0,36.7,87,963,888,900,3.0,66872.8
6/29/2014 10,0.0,11993.0,37.9,94,981,1002,900,2.7,74463.7
6/29/2014 11,0.0,12838.0,39.0,96,990,1059,900,2.2,74463.7
6/29/2014 12,0.0,13625.0,39.7,96,986,1051,899,1.9,74463.7
6/29/2014 13,124.061,14445.0,40.1,92,977,985,899,2.1,72223.5
6/29/2014 14,870.99,15214.0,39.9,87,955,864,898,2.7,63867.9
6/29/2014 15,2987.64,15738.0,38.9,79,916,696,898,3.4,51087.5
6/29/2014 16,5266.77,15956.0,37.0,70,847,495,898,4.0,33781.8
6/29/2014 17,641.718,15878.0,33.9,54,725,281,899,3.8,12957.5
6/29/2014 18,27441.9,15577.0,29.9,30,462,85,899,2.7,1496.93
6/29/2014 19,34911.6,14944.0,26.8,0,0,0,899,1.8,0.0
6/29/2014 20,37550.5,14646.0,25.2,0,0,0,899,1.7,0.0
6/29/2014 21,35380.6,14259.0,24.1,0,0,0,900,1.7,0.0
6/29/2014 22,36480.4,13254.0,23.2,0,0,0,899,1.8,0.0
6/29/2014 23,36719.8,12024.0,22.4,0,0,0,899,1.9,0.0
6/30/2014 00,33014.0,11241.0,21.7,0,0,0,899,1.9,0.0
6/30/2014 01,7644.39,10805.0,21.0,0,0,0,899,1.9,0.0
6/30/2014 02,41.888,10442.0,20.5,0,0,0,898,1.9,0.0
6/30/2014 03,0.0,10279.0,20.2,0,0,0,898,1.7,0.0
6/30/2014 04,0.0,10469.0,21.4,0,0,0,899,1.6,0.0
6/30/2014 05,0.0,11092.0,24.9,33,530,111,899,2.0,1766.2
6/30/2014 06,0.0,11683.0,29.4,55,754,312,899,2.2,16038.0
6/30/2014 07,0.0,12361.0,33.2,70,860,524,900,2.1,36720.2
6/30/2014 08,723.346,13267.0,35.8,81,919,719,900,2.2,53135.2
6/30/2014 09,1683.56,14024.0,37.5,90,952,881,900,2.4,65602.8
6/30/2014 10,1516.66,14675.0,38.8,93,975,995,900,2.5,73967.5
6/30/2014 11,0.0,15251.0,39.6,96,983,1052,900,2.4,74463.7
6/30/2014 12,1045.99,15770.0,40.1,96,982,1048,899,2.4,74463.7
6/30/2014 13,2884.8,16427.0,40.4,97,968,982,899,2.5,72494.5
6/30/2014 14,2650.41,17042.0,40.2,90,946,860,898,2.7,63519.4
6/30/2014 15,1531.73,17548.0,39.4,82,911,695,898,3.0,50804.4
6/30/2014 16,2151.6,17787.0,37.9,73,839,494,898,3.3,33527.8
6/30/2014 17,3815.34,17604.0,35.2,57,713,280,898,3.0,12967.6
6/30/2014 18,8086.91,17101.0,31.2,32,434,83,898,2.2,1466.89
6/30/2014 19,12085.7,16333.0,28.2,0,0,0,898,1.9,0.0
6/30/2014 20,23999.1,16415.0,26.6,0,0,0,899,2.1,0.0
6/30/2014 21,28035.5,15496.0,25.3,0,0,0,899,2.2,0.0
6/30/2014 22,31065.5,14243.0,24.2,0,0,0,898,2.1,0.0
6/30/2014 23,26365.7,12984.0,23.3,0,0,0,898,1.9,0.0
7/1/2014 00,18913.3,11986.0,22.6,0,0,0,898,1.7,0.0
7/1/2014 01,11268.4,11259.0,22.1,0,0,0,898,1.6,0.0
7/1/2014 02,5407.04,10854.0,21.8,0,0,0,898,1.5,0.0
7/1/2014 03,757.189,10662.0,21.5,0,0,0,898,1.4,0.0
7/1/2014 04,0.0,10740.0,22.6,0,0,0,898,1.5,0.0
7/1/2014 05,0.0,11160.0,25.7,34,514,109,899,2.1,1825.82
7/1/2014 06,0.0,11577.0,29.2,56,750,311,899,2.5,16016.0
7/1/2014 07,0.0,12408.0,31.8,71,860,524,899,2.4,37067.9
7/1/2014 08,0.0,13246.0,34.4,81,921,720,899,2.4,53672.4
7/1/2014 09,0.0,13924.0,36.7,89,960,886,899,2.6,66417.7
7/1/2014 10,1240.25,14650.0,38.0,99,973,999,899,3.1,74463.7
7/1/2014 11,1711.18,15311.0,38.7,102,983,1057,899,3.6,74463.7
7/1/2014 12,2935.6,15973.0,39.2,103,981,1052,898,3.8,74463.7
7/1/2014 13,4891.07,16877.0,39.4,94,981,991,898,4.0,74463.7
7/1/2014 14,3203.84,17591.0,39.0,90,957,869,898,4.2,65625.7
7/1/2014 15,5403.56,18027.0,38.0,82,917,700,898,4.3,52004.9
7/1/2014 16,6817.63,18251.0,36.4,71,850,499,898,4.3,34193.7
7/1/2014 17,3248.04,18080.0,33.7,55,730,284,898,3.6,13184.1
7/1/2014 18,23404.8,17456.0,30.0,31,467,86,898,2.4,1572.52
7/1/2014 19,37312.7,16673.0,26.9,0,0,0,899,1.7,0.0
7/1/2014 20,37184.4,16358.0,25.2,0,0,0,899,1.6,0.0
7/1/2014 21,37184.8,15722.0,23.7,0,0,0,899,1.6,0.0
7/1/2014 22,38072.1,14380.0,22.6,0,0,0,899,1.6,0.0
7/1/2014 23,36539.8,13053.0,21.8,0,0,0,898,1.6,0.0
7/2/2014 00,33403.3,11908.0,21.1,0,0,0,898,1.6,0.0
7/2/2014 01,14305.8,11376.0,20.6,0,0,0,898,1.6,0.0
7/2/2014 02,9957.79,10867.0,20.1,0,0,0,898,1.5,0.0
7/2/2014 03,5737.16,10576.0,19.9,0,0,0,898,1.4,0.0
7/2/2014 04,0.0,10672.0,21.4,0,0,0,899,1.2,0.0
7/2/2014 05,0.0,11169.0,25.4,32,547,111,899,1.4,1672.43
7/2/2014 06,0.0,11604.0,30.0,52,775,314,899,1.7,15918.5
7/2/2014 07,0.0,12279.0,33.4,65,882,528,900,2.1,36972.0
7/2/2014 08,36.5583,13009.0,35.6,75,936,723,900,2.7,53841.1
7/2/2014 09,209.672,13824.0,37.1,83,969,886,900,3.3,67005.4
7/2/2014 10,2124.49,14693.0,38.2,85,991,1001,900,3.8,74463.7
