"Time stamp","System power generated | (kW)"
"Jan 6, 11:30 am",63129.8
"Jan 6, 11:40 am",53059.6
"Jan 6, 11:50 am",53379.8
"Jan 6, 12:00 pm",54718
"Jan 6, 12:10 pm",54102.3
"Jan 6, 12:20 pm",55475.6
"Jan 6, 12:30 pm",51670
"Jan 6, 12:40 pm",50975.7
"Jan 6, 12:50 pm",50474.6
"Jan 6, 01:00 pm",49796.1
"Jan 6, 01:10 pm",51305.9
"Jan 6, 01:20 pm",42938.9
"Jan 6, 01:30 pm",41675.2
"Jan 6, 01:40 pm",38501.9
"Jan 6, 01:50 pm",38587.2
"Jan 6, 02:00 pm",37062.4
"Jan 6, 02:10 pm",36413.4
"Jan 6, 02:20 pm",35058.7
"Jan 6, 02:30 pm",32749.2
"Jan 6, 02:40 pm",24779.6
"Jan 6, 02:50 pm",22686.2
"Jan 6, 03:00 pm",20161.8
"Jan 6, 03:10 pm",17909.9
"Jan 6, 03:20 pm",19867.1
"Jan 6, 03:30 pm",22027.5
"Jan 6, 03:40 pm",17209.2
"Jan 6, 03:50 pm",14790.3
"Jan 6, 04:00 pm",18696.5
"Jan 6, 04:10 pm",14910.7
"Jan 6, 04:20 pm",10847.7
"Jan 6, 04:30 pm",6008.31
"Jan 6, 04:40 pm",2860.74
"Jan 6, 04:50 pm",-0
"Jan 6, 05:00 pm",0
"Jan 6, 05:10 pm",0
"Jan 6, 05:20 pm",0
"Jan 6, 05:30 pm",0
"Jan 6, 05:40 pm",0
"Jan 6, 05:50 pm",0
"Jan 6, 06:00 pm",0
"Jan 6, 06:10 pm",0
"Jan 6, 06:20 pm",0
"Jan 6, 06:30 pm",0
"Jan 6, 06:40 pm",0
"Jan 6, 06:50 pm",0
"Jan 6, 07:00 pm",0
"Jan 6, 07:10 pm",0
"Jan 6, 07:20 pm",0
"Jan 6, 07:30 pm",0
"Jan 6, 07:40 pm",0
"Jan 6, 07:50 pm",0
"Jan 6, 08:00 pm",0
"Jan 6, 08:10 pm",0
"Jan 6, 08:20 pm",0
"Jan 6, 08:30 pm",0
"Jan 6, 08:40 pm",0
"Jan 6, 08:50 pm",0
"Jan 6, 09:00 pm",0
"Jan 6, 09:10 pm",0
"Jan 6, 09:20 pm",0
"Jan 6, 09:30 pm",0
"Jan 6, 09:40 pm",0
"Jan 6, 09:50 pm",0
"Jan 6, 10:00 pm",0
"Jan 6, 10:10 pm",0
"Jan 6, 10:20 pm",0
"Jan 6, 10:30 pm",0
"Jan 6, 10:40 pm",0
"Jan 6, 10:50 pm",0
"Jan 6, 11:00 pm",0
"Jan 6, 11:10 pm",0
"Jan 6, 11:20 pm",0
"Jan 6, 11:30 pm",0
"Jan 6, 11:40 pm",0
"Jan 6, 11:50 pm",0
"Jan 7, 12:00 am",0
"Jan 7, 12:10 am",0
"Jan 7, 12:20 am",0
"Jan 7, 12:30 am",0
"Jan 7, 12:40 am",0
"Jan 7, 12:50 am",0
"Jan 7, 01:00 am",0
"Jan 7, 01:10 am",0
"Jan 7, 01:20 am",0
"Jan 7, 01:30 am",0
"Jan 7, 01:40 am",0
"Jan 7, 01:50 am",0
"Jan 7, 02:00 am",0
"Jan 7, 02:10 am",0
"Jan 7, 02:20 am",0
"Jan 7, 02:30 am",0
"Jan 7, 02:40 am",0
"Jan 7, 02:50 am",0
"Jan 7, 03:00 am",0
"Jan 7, 03:10 am",0
"Jan 7, 03:20 am",0
"Jan 7, 03:30 am",0
"Jan 7, 03:40 am",0
"Jan 7, 03:50 am",0
"Jan 7, 04:00 am",0
"Jan 7, 04:10 am",0
"Jan 7, 04:20 am",0
"Jan 7, 04:30 am",0
"Jan 7, 04:40 am",0
"Jan 7, 04:50 am",0
"Jan 7, 05:00 am",0
"Jan 7, 05:10 am",0
"Jan 7, 05:20 am",0
"Jan 7, 05:30 am",0
"Jan 7, 05:40 am",0
"Jan 7, 05:50 am",0
"Jan 7, 06:00 am",0
"Jan 7, 06:10 am",0
"Jan 7, 06:20 am",0
"Jan 7, 06:30 am",0
"Jan 7, 06:40 am",0
"Jan 7, 06:50 am",0
"Jan 7, 07:00 am",0
"Jan 7, 07:10 am",-0
"Jan 7, 07:20 am",5566.52
"Jan 7, 07:30 am",9519.81
"Jan 7, 07:40 am",14745.2
"Jan 7, 07:50 am",19084.9
"Jan 7, 08:00 am",23349.6
"Jan 7, 08:10 am",27482.2
"Jan 7, 08:20 am",31119.8
"Jan 7, 08:30 am",34827.4
"Jan 7, 08:40 am",38408.2
"Jan 7, 08:50 am",41611.3
"Jan 7, 09:00 am",44493.9
"Jan 7, 09:10 am",47048.7
"Jan 7, 09:20 am",49389.6
"Jan 7, 09:30 am",51664.9
"Jan 7, 09:40 am",53701.6
"Jan 7, 09:50 am",55572.8
"Jan 7, 10:00 am",57231
"Jan 7, 10:10 am",58834.5
"Jan 7, 10:20 am",60243.5
"Jan 7, 10:30 am",61471.9
"Jan 7, 10:40 am",62556
"Jan 7, 10:50 am",63561.9
"Jan 7, 11:00 am",64340.6
"Jan 7, 11:10 am",64996.1
"Jan 7, 11:20 am",65625.8
"Jan 7, 11:30 am",66030.5
"Jan 7, 11:40 am",66257.8
"Jan 7, 11:50 am",66412.4
"Jan 7, 12:00 pm",66466.9
"Jan 7, 12:10 pm",66350.7
"Jan 7, 12:20 pm",66107
"Jan 7, 12:30 pm",65791
"Jan 7, 12:40 pm",65306.5
"Jan 7, 12:50 pm",64620.3
"Jan 7, 01:00 pm",63834.3
"Jan 7, 01:10 pm",62926.2
"Jan 7, 01:20 pm",61295.1
"Jan 7, 01:30 pm",60147.4
"Jan 7, 01:40 pm",58801.1
"Jan 7, 01:50 pm",57356.5
"Jan 7, 02:00 pm",55699.3
"Jan 7, 02:10 pm",53947.5
"Jan 7, 02:20 pm",52012.7
"Jan 7, 02:30 pm",49859
"Jan 7, 02:40 pm",47662
"Jan 7, 02:50 pm",45170.5
"Jan 7, 03:00 pm",42564.6
"Jan 7, 03:10 pm",39623
"Jan 7, 03:20 pm",36400
"Jan 7, 03:30 pm",32992.1
"Jan 7, 03:40 pm",29478
"Jan 7, 03:50 pm",25571.9
"Jan 7, 04:00 pm",21550.9
"Jan 7, 04:10 pm",17343.9
"Jan 7, 04:20 pm",12918
"Jan 7, 04:30 pm",7599.79
"Jan 7, 04:40 pm",4091.54
"Jan 7, 04:50 pm",-0
"Jan 7, 05:00 pm",0
"Jan 7, 05:10 pm",0
"Jan 7, 05:20 pm",0
"Jan 7, 05:30 pm",0
"Jan 7, 05:40 pm",0
"Jan 7, 05:50 pm",0
"Jan 7, 06:00 pm",0
"Jan 7, 06:10 pm",0
"Jan 7, 06:20 pm",0
"Jan 7, 06:30 pm",0
"Jan 7, 06:40 pm",0
"Jan 7, 06:50 pm",0
"Jan 7, 07:00 pm",0
"Jan 7, 07:10 pm",0
"Jan 7, 07:20 pm",0
"Jan 7, 07:30 pm",0
"Jan 7, 07:40 pm",0
"Jan 7, 07:50 pm",0
"Jan 7, 08:00 pm",0
"Jan 7, 08:10 pm",0
"Jan 7, 08:20 pm",0
"Jan 7, 08:30 pm",0
"Jan 7, 08:40 pm",0
"Jan 7, 08:50 pm",0
"Jan 7, 09:00 pm",0
"Jan 7, 09:10 pm",0
"Jan 7, 09:20 pm",0
"Jan 7, 09:30 pm",0
"Jan 7, 09:40 pm",0
"Jan 7, 09:50 pm",0
"Jan 7, 10:00 pm",0
"Jan 7, 10:10 pm",0
"Jan 7, 10:20 pm",0
"Jan 7, 10:30 pm",0
"Jan 7, 10:40 pm",0
"Jan 7, 10:50 pm",0
"Jan 7, 11:00 pm",0
"Jan 7, 11:10 pm",0
"Jan 7, 11:20 pm",0
"Jan 7, 11:30 pm",0
"Jan 7, 11:40 pm",0
"Jan 7, 11:50 pm",0
"Jan 8, 12:00 am",0
"Jan 8, 12:10 am",0
"Jan 8, 12:20 am",0
"Jan 8, 12:30 am",0
"Jan 8, 12:40 am",0
"Jan 8, 12:50 am",0
"Jan 8, 01:00 am",0
"Jan 8, 01:10 am",0
"Jan 8, 01:20 am",0
"Jan 8, 01:30 am",0
"Jan 8, 01:40 am",0
"Jan 8, 01:50 am",0
"Jan 8, 02:00 am",0
"Jan 8, 02:10 am",0
"Jan 8, 02:20 am",0
"Jan 8, 02:30 am",0
"Jan 8, 02:40 am",0
"Jan 8, 02:50 am",0
"Jan 8, 03:00 am",0
"Jan 8, 03:10 am",0
"Jan 8, 03:20 am",0
"Jan 8, 03:30 am",0
"Jan 8, 03:40 am",0
"Jan 8, 03:50 am",0
"Jan 8, 04:00 am",0
"Jan 8, 04:10 am",0
"Jan 8, 04:20 am",0
"Jan 8, 04:30 am",0
"Jan 8, 04:40 am",0
"Jan 8, 04:50 am",0
"Jan 8, 05:00 am",0
"Jan 8, 05:10 am",0
"Jan 8, 05:20 am",0
"Jan 8, 05:30 am",0
"Jan 8, 05:40 am",0
"Jan 8, 05:50 am",0
"Jan 8, 06:00 am",0
"Jan 8, 06:10 am",0
"Jan 8, 06:20 am",0
"Jan 8, 06:30 am",0
"Jan 8, 06:40 am",0
"Jan 8, 06:50 am",0
"Jan 8, 07:00 am",0
"Jan 8, 07:10 am",2791.4
"Jan 8, 07:20 am",5832.45
"Jan 8, 07:30 am",9728.7
"Jan 8, 07:40 am",14624.9
"Jan 8, 07:50 am",18862
"Jan 8, 08:00 am",22529.9
"Jan 8, 08:10 am",26510
"Jan 8, 08:20 am",30204.2
"Jan 8, 08:30 am",33788.1
"Jan 8, 08:40 am",37150.1
"Jan 8, 08:50 am",40351.7
"Jan 8, 09:00 am",43070.9
"Jan 8, 09:10 am",45651.9
"Jan 8, 09:20 am",47961
"Jan 8, 09:30 am",50163.4
"Jan 8, 09:40 am",51880.6
"Jan 8, 09:50 am",53716.8
"Jan 8, 10:00 am",55436.5
"Jan 8, 10:10 am",56968.1
"Jan 8, 10:20 am",58379.3
"Jan 8, 10:30 am",59620
"Jan 8, 10:40 am",60664.6
"Jan 8, 10:50 am",61657.8
"Jan 8, 11:00 am",62551.6
"Jan 8, 11:10 am",63172.1
"Jan 8, 11:20 am",63720.8
"Jan 8, 11:30 am",64170.4
"Jan 8, 11:40 am",64323.1
"Jan 8, 11:50 am",64526.2
"Jan 8, 12:00 pm",64584.9
"Jan 8, 12:10 pm",64373.5
"Jan 8, 12:20 pm",63842.6
"Jan 8, 12:30 pm",63513
"Jan 8, 12:40 pm",62673.9
"Jan 8, 12:50 pm",61987.7
"Jan 8, 01:00 pm",61233.5
"Jan 8, 01:10 pm",60287.5
"Jan 8, 01:20 pm",59247.8
"Jan 8, 01:30 pm",58018.9
"Jan 8, 01:40 pm",56682.2
"Jan 8, 01:50 pm",55157
"Jan 8, 02:00 pm",53567.9
"Jan 8, 02:10 pm",51783.6
"Jan 8, 02:20 pm",50169.4
"Jan 8, 02:30 pm",48050.4
"Jan 8, 02:40 pm",45766.6
"Jan 8, 02:50 pm",43327.4
"Jan 8, 03:00 pm",40759.6
"Jan 8, 03:10 pm",37896
"Jan 8, 03:20 pm",34702.5
"Jan 8, 03:30 pm",31336
"Jan 8, 03:40 pm",27655.9
"Jan 8, 03:50 pm",23913.1
"Jan 8, 04:00 pm",19938.4
"Jan 8, 04:10 pm",15806.9
"Jan 8, 04:20 pm",11625.9
"Jan 8, 04:30 pm",1384.74
"Jan 8, 04:40 pm",3251.13
"Jan 8, 04:50 pm",-0
"Jan 8, 05:00 pm",0
"Jan 8, 05:10 pm",0
"Jan 8, 05:20 pm",0
"Jan 8, 05:30 pm",0
"Jan 8, 05:40 pm",0
"Jan 8, 05:50 pm",0
"Jan 8, 06:00 pm",0
"Jan 8, 06:10 pm",0
"Jan 8, 06:20 pm",0
"Jan 8, 06:30 pm",0
"Jan 8, 06:40 pm",0
"Jan 8, 06:50 pm",0
"Jan 8, 07:00 pm",0
"Jan 8, 07:10 pm",0
"Jan 8, 07:20 pm",0
"Jan 8, 07:30 pm",0
"Jan 8, 07:40 pm",0
"Jan 8, 07:50 pm",0
"Jan 8, 08:00 pm",0
"Jan 8, 08:10 pm",0
"Jan 8, 08:20 pm",0
"Jan 8, 08:30 pm",0
"Jan 8, 08:40 pm",0
"Jan 8, 08:50 pm",0
"Jan 8, 09:00 pm",0
"Jan 8, 09:10 pm",0
"Jan 8, 09:20 pm",0
"Jan 8, 09:30 pm",0
"Jan 8, 09:40 pm",0
"Jan 8, 09:50 pm",0
"Jan 8, 10:00 pm",0
"Jan 8, 10:10 pm",0
"Jan 8, 10:20 pm",0
"Jan 8, 10:30 pm",0
"Jan 8, 10:40 pm",0
"Jan 8, 10:50 pm",0
"Jan 8, 11:00 pm",0
"Jan 8, 11:10 pm",0
"Jan 8, 11:20 pm",0
"Jan 8, 11:30 pm",0
"Jan 8, 11:40 pm",0
"Jan 8, 11:50 pm",0
"Jan 9, 12:00 am",0
"Jan 9, 12:10 am",0
"Jan 9, 12:20 am",0
"Jan 9, 12:30 am",0
"Jan 9, 12:40 am",0
"Jan 9, 12:50 am",0
"Jan 9, 01:00 am",0
"Jan 9, 01:10 am",0
"Jan 9, 01:20 am",0
"Jan 9, 01:30 am",0
"Jan 9, 01:40 am",0
"Jan 9, 01:50 am",0
"Jan 9, 02:00 am",0
"Jan 9, 02:10 am",0
"Jan 9, 02:20 am",0
"Jan 9, 02:30 am",0
"Jan 9, 02:40 am",0
"Jan 9, 02:50 am",0
"Jan 9, 03:00 am",0
"Jan 9, 03:10 am",0
"Jan 9, 03:20 am",0
"Jan 9, 03:30 am",0
"Jan 9, 03:40 am",0
"Jan 9, 03:50 am",0
"Jan 9, 04:00 am",0
"Jan 9, 04:10 am",0
"Jan 9, 04:20 am",0
"Jan 9, 04:30 am",0
"Jan 9, 04:40 am",0
"Jan 9, 04:50 am",0
"Jan 9, 05:00 am",0
"Jan 9, 05:10 am",0
"Jan 9, 05:20 am",0
"Jan 9, 05:30 am",0
"Jan 9, 05:40 am",0
"Jan 9, 05:50 am",0
"Jan 9, 06:00 am",0
"Jan 9, 06:10 am",0
"Jan 9, 06:20 am",0
"Jan 9, 06:30 am",0
"Jan 9, 06:40 am",0
"Jan 9, 06:50 am",0
"Jan 9, 07:00 am",0
"Jan 9, 07:10 am",-0
"Jan 9, 07:20 am",887.849
"Jan 9, 07:30 am",3235.53
"Jan 9, 07:40 am",6352.47
"Jan 9, 07:50 am",4504.34
"Jan 9, 08:00 am",3401.22
"Jan 9, 08:10 am",5870.86
"Jan 9, 08:20 am",7965.47
"Jan 9, 08:30 am",6700.51
"Jan 9, 08:40 am",8840.63
"Jan 9, 08:50 am",12739.4
"Jan 9, 09:00 am",15773.3
"Jan 9, 09:10 am",16307.6
"Jan 9, 09:20 am",22134
"Jan 9, 09:30 am",22981.9
"Jan 9, 09:40 am",21930.1
"Jan 9, 09:50 am",24801.3
"Jan 9, 10:00 am",22100.5
"Jan 9, 10:10 am",21830.6
"Jan 9, 10:20 am",25965.8
"Jan 9, 10:30 am",26682
"Jan 9, 10:40 am",28353.7
"Jan 9, 10:50 am",29130.9
"Jan 9, 11:00 am",34241.7
"Jan 9, 11:10 am",40082.3
"Jan 9, 11:20 am",39698.9
"Jan 9, 11:30 am",52482.3
"Jan 9, 11:40 am",40986
"Jan 9, 11:50 am",37726.9
"Jan 9, 12:00 pm",44066.4
"Jan 9, 12:10 pm",45298.7
"Jan 9, 12:20 pm",48604.1
"Jan 9, 12:30 pm",43773.7
"Jan 9, 12:40 pm",39113.7
"Jan 9, 12:50 pm",36006.9
"Jan 9, 01:00 pm",34699.4
"Jan 9, 01:10 pm",34667.9
"Jan 9, 01:20 pm",6010.83
"Jan 9, 01:30 pm",1045.44
"Jan 9, 01:40 pm",10173.2
"Jan 9, 01:50 pm",10209.4
"Jan 9, 02:00 pm",11489
"Jan 9, 02:10 pm",9017.29
"Jan 9, 02:20 pm",4363.26
"Jan 9, 02:30 pm",8958.75
"Jan 9, 02:40 pm",28145.3
"Jan 9, 02:50 pm",20333.8
"Jan 9, 03:00 pm",7826.81
"Jan 9, 03:10 pm",39339.4
"Jan 9, 03:20 pm",36071.8
"Jan 9, 03:30 pm",32716
"Jan 9, 03:40 pm",29473.5
"Jan 9, 03:50 pm",13964
"Jan 9, 04:00 pm",3479.7
"Jan 9, 04:10 pm",17458
"Jan 9, 04:20 pm",13157.3
"Jan 9, 04:30 pm",7928.3
"Jan 9, 04:40 pm",4392.12
"Jan 9, 04:50 pm",-0
"Jan 9, 05:00 pm",0
"Jan 9, 05:10 pm",0
"Jan 9, 05:20 pm",0
"Jan 9, 05:30 pm",0
"Jan 9, 05:40 pm",0
"Jan 9, 05:50 pm",0
"Jan 9, 06:00 pm",0
"Jan 9, 06:10 pm",0
"Jan 9, 06:20 pm",0
"Jan 9, 06:30 pm",0
"Jan 9, 06:40 pm",0
"Jan 9, 06:50 pm",0
"Jan 9, 07:00 pm",0
"Jan 9, 07:10 pm",0
"Jan 9, 07:20 pm",0
"Jan 9, 07:30 pm",0
"Jan 9, 07:40 pm",0
"Jan 9, 07:50 pm",0
"Jan 9, 08:00 pm",0
"Jan 9, 08:10 pm",0
"Jan 9, 08:20 pm",0
"Jan 9, 08:30 pm",0
"Jan 9, 08:40 pm",0
"Jan 9, 08:50 pm",0
"Jan 9, 09:00 pm",0
"Jan 9, 09:10 pm",0
"Jan 9, 09:20 pm",0
"Jan 9, 09:30 pm",0
"Jan 9, 09:40 pm",0
"Jan 9, 09:50 pm",0
"Jan 9, 10:00 pm",0
"Jan 9, 10:10 pm",0
"Jan 9, 10:20 pm",0
"Jan 9, 10:30 pm",0
"Jan 9, 10:40 pm",0
"Jan 9, 10:50 pm",0
"Jan 9, 11:00 pm",0
"Jan 9, 11:10 pm",0
"Jan 9, 11:20 pm",0
"Jan 9, 11:30 pm",0
"Jan 9, 11:40 pm",0
"Jan 9, 11:50 pm",0
"Jan 10, 12:00 am",0
"Jan 10, 12:10 am",0
"Jan 10, 12:20 am",0
"Jan 10, 12:30 am",0
"Jan 10, 12:40 am",0
"Jan 10, 12:50 am",0
"Jan 10, 01:00 am",0
"Jan 10, 01:10 am",0
"Jan 10, 01:20 am",0
"Jan 10, 01:30 am",0
"Jan 10, 01:40 am",0
"Jan 10, 01:50 am",0
"Jan 10, 02:00 am",0
"Jan 10, 02:10 am",0
"Jan 10, 02:20 am",0
"Jan 10, 02:30 am",0
"Jan 10, 02:40 am",0
"Jan 10, 02:50 am",0
"Jan 10, 03:00 am",0
"Jan 10, 03:10 am",0
"Jan 10, 03:20 am",0
"Jan 10, 03:30 am",0
"Jan 10, 03:40 am",0
"Jan 10, 03:50 am",0
"Jan 10, 04:00 am",0
"Jan 10, 04:10 am",0
"Jan 10, 04:20 am",0
"Jan 10, 04:30 am",0
"Jan 10, 04:40 am",0
"Jan 10, 04:50 am",0
"Jan 10, 05:00 am",0
"Jan 10, 05:10 am",0
"Jan 10, 05:20 am",0
"Jan 10, 05:30 am",0
"Jan 10, 05:40 am",0
"Jan 10, 05:50 am",0
"Jan 10, 06:00 am",0
"Jan 10, 06:10 am",0
"Jan 10, 06:20 am",0
"Jan 10, 06:30 am",0
"Jan 10, 06:40 am",0
"Jan 10, 06:50 am",0
"Jan 10, 07:00 am",0
"Jan 10, 07:10 am",1913.9
"Jan 10, 07:20 am",4780.23
"Jan 10, 07:30 am",8568.16
"Jan 10, 07:40 am",13214
"Jan 10, 07:50 am",17423.5
"Jan 10, 08:00 am",21493.3
"Jan 10, 08:10 am",22530.3
"Jan 10, 08:20 am",29251.5
"Jan 10, 08:30 am",32876.2
"Jan 10, 08:40 am",36566.7
"Jan 10, 08:50 am",39830.8
"Jan 10, 09:00 am",42627.4
"Jan 10, 09:10 am",44952.2
"Jan 10, 09:20 am",47366.8
"Jan 10, 09:30 am",49222.9
"Jan 10, 09:40 am",51200.3
"Jan 10, 09:50 am",53008
"Jan 10, 10:00 am",54726.8
"Jan 10, 10:10 am",56283.7
"Jan 10, 10:20 am",57676.6
"Jan 10, 10:30 am",58901.9
"Jan 10, 10:40 am",60119.4
"Jan 10, 10:50 am",61081
"Jan 10, 11:00 am",61894.7
"Jan 10, 11:10 am",62615
"Jan 10, 11:20 am",63164
"Jan 10, 11:30 am",63567.7
"Jan 10, 11:40 am",63972.9
"Jan 10, 11:50 am",64135.3
"Jan 10, 12:00 pm",64152.2
"Jan 10, 12:10 pm",64127.1
"Jan 10, 12:20 pm",63983.4
"Jan 10, 12:30 pm",63716.3
"Jan 10, 12:40 pm",62810.1
"Jan 10, 12:50 pm",62258.9
"Jan 10, 01:00 pm",61489.3
"Jan 10, 01:10 pm",60600.8
"Jan 10, 01:20 pm",59668.5
"Jan 10, 01:30 pm",58541.8
"Jan 10, 01:40 pm",57354.2
"Jan 10, 01:50 pm",55916.6
"Jan 10, 02:00 pm",54363.5
"Jan 10, 02:10 pm",52546.4
"Jan 10, 02:20 pm",50679.1
"Jan 10, 02:30 pm",48879.2
"Jan 10, 02:40 pm",46630.2
"Jan 10, 02:50 pm",18762.1
"Jan 10, 03:00 pm",41842.1
"Jan 10, 03:10 pm",11448.3
"Jan 10, 03:20 pm",14325.8
"Jan 10, 03:30 pm",8255.37
"Jan 10, 03:40 pm",6367.75
"Jan 10, 03:50 pm",24875.5
"Jan 10, 04:00 pm",20911.7
"Jan 10, 04:10 pm",16886
"Jan 10, 04:20 pm",12717.9
"Jan 10, 04:30 pm",7842.15
"Jan 10, 04:40 pm",4252.53
"Jan 10, 04:50 pm",-0
"Jan 10, 05:00 pm",0
"Jan 10, 05:10 pm",0
"Jan 10, 05:20 pm",0
"Jan 10, 05:30 pm",0
"Jan 10, 05:40 pm",0
"Jan 10, 05:50 pm",0
"Jan 10, 06:00 pm",0
"Jan 10, 06:10 pm",0
"Jan 10, 06:20 pm",0
"Jan 10, 06:30 pm",0
"Jan 10, 06:40 pm",0
"Jan 10, 06:50 pm",0
"Jan 10, 07:00 pm",0
"Jan 10, 07:10 pm",0
"Jan 10, 07:20 pm",0
"Jan 10, 07:30 pm",0
"Jan 10, 07:40 pm",0
"Jan 10, 07:50 pm",0
"Jan 10, 08:00 pm",0
"Jan 10, 08:10 pm",0
"Jan 10, 08:20 pm",0
"Jan 10, 08:30 pm",0
"Jan 10, 08:40 pm",0
"Jan 10, 08:50 pm",0
"Jan 10, 09:00 pm",0
"Jan 10, 09:10 pm",0
"Jan 10, 09:20 pm",0
"Jan 10, 09:30 pm",0
"Jan 10, 09:40 pm",0
"Jan 10, 09:50 pm",0
"Jan 10, 10:00 pm",0
"Jan 10, 10:10 pm",0
"Jan 10, 10:20 pm",0
"Jan 10, 10:30 pm",0
"Jan 10, 10:40 pm",0
"Jan 10, 10:50 pm",0
"Jan 10, 11:00 pm",0
"Jan 10, 11:10 pm",0
"Jan 10, 11:20 pm",0
"Jan 10, 11:30 pm",0
"Jan 10, 11:40 pm",0
"Jan 10, 11:50 pm",0
"Jan 11, 12:00 am",0
"Jan 11, 12:10 am",0
"Jan 11, 12:20 am",0
"Jan 11, 12:30 am",0
"Jan 11, 12:40 am",0
"Jan 11, 12:50 am",0
"Jan 11, 01:00 am",0
"Jan 11, 01:10 am",0
"Jan 11, 01:20 am",0
"Jan 11, 01:30 am",0
"Jan 11, 01:40 am",0
"Jan 11, 01:50 am",0
"Jan 11, 02:00 am",0
"Jan 11, 02:10 am",0
"Jan 11, 02:20 am",0
"Jan 11, 02:30 am",0
"Jan 11, 02:40 am",0
"Jan 11, 02:50 am",0
"Jan 11, 03:00 am",0
"Jan 11, 03:10 am",0
"Jan 11, 03:20 am",0
"Jan 11, 03:30 am",0
"Jan 11, 03:40 am",0
"Jan 11, 03:50 am",0
"Jan 11, 04:00 am",0
"Jan 11, 04:10 am",0
"Jan 11, 04:20 am",0
"Jan 11, 04:30 am",0
"Jan 11, 04:40 am",0
"Jan 11, 04:50 am",0
"Jan 11, 05:00 am",0
"Jan 11, 05:10 am",0
"Jan 11, 05:20 am",0
"Jan 11, 05:30 am",0
"Jan 11, 05:40 am",0
"Jan 11, 05:50 am",0
"Jan 11, 06:00 am",0
"Jan 11, 06:10 am",0
"Jan 11, 06:20 am",0
"Jan 11, 06:30 am",0
"Jan 11, 06:40 am",0
"Jan 11, 06:50 am",0
"Jan 11, 07:00 am",0
"Jan 11, 07:10 am",2380.87
"Jan 11, 07:20 am",5537.05
"Jan 11, 07:30 am",9661.45
"Jan 11, 07:40 am",14982
"Jan 11, 07:50 am",19332.8
"Jan 11, 08:00 am",23619.5
"Jan 11, 08:10 am",27521.4
"Jan 11, 08:20 am",31425.4
"Jan 11, 08:30 am",35039.4
"Jan 11, 08:40 am",38642.7
"Jan 11, 08:50 am",41886.2
"Jan 11, 09:00 am",44650.7
"Jan 11, 09:10 am",47216.9
"Jan 11, 09:20 am",49542.2
"Jan 11, 09:30 am",51691.6
"Jan 11, 09:40 am",53649.1
"Jan 11, 09:50 am",55524
"Jan 11, 10:00 am",57182.7
"Jan 11, 10:10 am",58737.5
"Jan 11, 10:20 am",60141.6
"Jan 11, 10:30 am",61315.8
"Jan 11, 10:40 am",62416.5
"Jan 11, 10:50 am",63309.3
"Jan 11, 11:00 am",64152.7
"Jan 11, 11:10 am",64823.8
"Jan 11, 11:20 am",65440.3
"Jan 11, 11:30 am",65832.4
"Jan 11, 11:40 am",66099.9
"Jan 11, 11:50 am",66269.9
"Jan 11, 12:00 pm",66336.1
"Jan 11, 12:10 pm",66286
"Jan 11, 12:20 pm",66059.7
"Jan 11, 12:30 pm",65612.6
"Jan 11, 12:40 pm",65032.2
"Jan 11, 12:50 pm",64421.6
"Jan 11, 01:00 pm",63668.3
"Jan 11, 01:10 pm",62821.6
"Jan 11, 01:20 pm",61282.1
"Jan 11, 01:30 pm",60121.4
"Jan 11, 01:40 pm",58673.4
"Jan 11, 01:50 pm",57233.1
"Jan 11, 02:00 pm",55653.1
"Jan 11, 02:10 pm",53935.2
"Jan 11, 02:20 pm",52044.1
"Jan 11, 02:30 pm",50056.5
"Jan 11, 02:40 pm",47943.4
"Jan 11, 02:50 pm",45490.8
"Jan 11, 03:00 pm",42924.7
"Jan 11, 03:10 pm",40067.8
"Jan 11, 03:20 pm",36526.7
"Jan 11, 03:30 pm",33087.9
"Jan 11, 03:40 pm",29453.5
"Jan 11, 03:50 pm",25564
"Jan 11, 04:00 pm",21638.1
"Jan 11, 04:10 pm",17451.3
"Jan 11, 04:20 pm",13231.3
"Jan 11, 04:30 pm",8400.49
"Jan 11, 04:40 pm",4673.14
"Jan 11, 04:50 pm",1707.02
"Jan 11, 05:00 pm",0
"Jan 11, 05:10 pm",0
"Jan 11, 05:20 pm",0
"Jan 11, 05:30 pm",0
"Jan 11, 05:40 pm",0
"Jan 11, 05:50 pm",0
"Jan 11, 06:00 pm",0
"Jan 11, 06:10 pm",0
"Jan 11, 06:20 pm",0
"Jan 11, 06:30 pm",0
"Jan 11, 06:40 pm",0
"Jan 11, 06:50 pm",0
"Jan 11, 07:00 pm",0
"Jan 11, 07:10 pm",0
"Jan 11, 07:20 pm",0
"Jan 11, 07:30 pm",0
"Jan 11, 07:40 pm",0
"Jan 11, 07:50 pm",0
"Jan 11, 08:00 pm",0
"Jan 11, 08:10 pm",0
"Jan 11, 08:20 pm",0
"Jan 11, 08:30 pm",0
"Jan 11, 08:40 pm",0
"Jan 11, 08:50 pm",0
"Jan 11, 09:00 pm",0
"Jan 11, 09:10 pm",0
"Jan 11, 09:20 pm",0
"Jan 11, 09:30 pm",0
"Jan 11, 09:40 pm",0
"Jan 11, 09:50 pm",0
"Jan 11, 10:00 pm",0
"Jan 11, 10:10 pm",0
"Jan 11, 10:20 pm",0
"Jan 11, 10:30 pm",0
"Jan 11, 10:40 pm",0
"Jan 11, 10:50 pm",0
"Jan 11, 11:00 pm",0
"Jan 11, 11:10 pm",0
